CIVIC_NUMBER;Geo Local Area;Geom;P_PARCEL_ID;PCOORD;SITE_ID;STD_STREET,,,
"4387;Shaughnessy;""{""""coordinates"""": [-123.14635516716994", 49.24672562662447]," """"type"""": """"Point""""}"";__FJ19IK;12171741;011021888;ANGUS DRIVE",4387
"4361;Shaughnessy;""{""""coordinates"""": [-123.14642925146427", 49.24692027957191]," """"type"""": """"Point""""}"";__FJ19IM;12171729;011021896;ANGUS DRIVE",4361
"4311;Shaughnessy;""{""""coordinates"""": [-123.14658985215972", 49.24732665147981]," """"type"""": """"Point""""}"";__FJ19IQ;12171707;002439433;ANGUS DRIVE",4311
"4489;Shaughnessy;""{""""coordinates"""": [-123.14746361504285", 49.245735622764116]," """"type"""": """"Point""""}"";__FJ19IS;12071795;011022451;PINE CRESCENT",4489
"4469;Shaughnessy;""{""""coordinates"""": [-123.14755475982913", 49.24593250205571]," """"type"""": """"Point""""}"";__FJ19IU;12071787;011022469;PINE CRESCENT",4469
"4449;Shaughnessy;""{""""coordinates"""": [-123.1476442240612", 49.24612308675178]," """"type"""": """"Point""""}"";__FJ19IW;12071775;011022493;PINE CRESCENT",4449
"4429;Shaughnessy;""{""""coordinates"""": [-123.14773344402988", 49.246319068825926]," """"type"""": """"Point""""}"";__FJ19IY;12071763;011022515;PINE CRESCENT",4429
"4387;Shaughnessy;""{""""coordinates"""": [-123.14789680384803", 49.24673084157004]," """"type"""": """"Point""""}"";__FJ19J2;12071739;011022531;PINE CRESCENT",4387
"4361;Shaughnessy;""{""""coordinates"""": [-123.14792077432412", 49.24693590222479]," """"type"""": """"Point""""}"";__FJ19J4;12071727;011022574;PINE CRESCENT",4361
"1856;Shaughnessy;""{""""coordinates"""": [-123.14725577925509", 49.245288833609]," """"type"""": """"Point""""}"";__FJ19JM;72109596;009946632;W 29TH AV",1856
"4328;Shaughnessy;""{""""coordinates"""": [-123.14850395340595", 49.24736151916309]," """"type"""": """"Point""""}"";__FJ19JO;09771704;011022400;CYPRESS ST",4328
"4338;Shaughnessy;""{""""coordinates"""": [-123.14851378476482", 49.24715776448161]," """"type"""": """"Point""""}"";__FJ19JQ;09771714;011022418;CYPRESS ST",4338
"4362;Shaughnessy;""{""""coordinates"""": [-123.14851314915175", 49.246950425154026]," """"type"""": """"Point""""}"";__FJ19JS;09771726;002492393;CYPRESS ST",4362
"4410;Shaughnessy;""{""""coordinates"""": [-123.14851947042919", 49.24653843528662]," """"type"""": """"Point""""}"";__FJ19JW;09771760;011022426;CYPRESS ST",4410
"4450;Shaughnessy;""{""""coordinates"""": [-123.14838770581868", 49.24613067068675]," """"type"""": """"Point""""}"";__FJ19K0;09571924;011022825;MAPLE CRESCENT",4450
"1887;Shaughnessy;""{""""coordinates"""": [-123.14814406649903", 49.24575678155531]," """"type"""": """"Point""""}"";__FJ19K4;09571994;011022434;W 29TH AV",1887
"4369;Shaughnessy;""{""""coordinates"""": [-123.14917666803325", 49.246909541508764]," """"type"""": """"Point""""}"";__FJ19KA;09771793;011022744;CYPRESS ST",4369
"1750;Shaughnessy;""{""""coordinates"""": [-123.1453456384582", 49.24911738413401]," """"type"""": """"Point""""}"";__FJ19KI;71012154;008226491;W KING EDWARD AV",1750
"1906;Shaughnessy;""{""""coordinates"""": [-123.15003992885359", 49.2495183812739]," """"type"""": """"Point""""}"";__FJ19KQ;71009576;010993207;W KING EDWARD AV",1906
"4211;Shaughnessy;""{""""coordinates"""": [-123.14950732502858", 49.24833979692656]," """"type"""": """"Point""""}"";__FJ19KW;09771043;011033878;CYPRESS ST",4211
"4147;Shaughnessy;""{""""coordinates"""": [-123.14992534802299", 49.24912004130705]," """"type"""": """"Point""""}"";__FJ19OG;71209537;010992545;CYPRESS CRESCENT",4147
"4168;Shaughnessy;""{""""coordinates"""": [-123.15038867884645", 49.24875737206255]," """"type"""": """"Point""""}"";__FJ19OM;09571182;010992880;MAPLE CRESCENT",4168
"4489;Shaughnessy;""{""""coordinates"""": [-123.14442293576445", 49.24569947109745]," """"type"""": """"Point""""}"";__FJ19PA;12271893;011021217;MARGUERITE ST",4489
"4250;Shaughnessy;""{""""coordinates"""": [-123.14379647080385", 49.248446506394075]," """"type"""": """"Point""""}"";__FJ19PE;71012206;011329807;MARGUERITE ST",4250
"4368;Shaughnessy;""{""""coordinates"""": [-123.14405470101694", 49.2467721628581]," """"type"""": """"Point""""}"";__FJ19PI;12271796;011017333;MARGUERITE ST",4368
"1069;Shaughnessy;""{""""coordinates"""": [-123.129031258251", 49.247498941016374]," """"type"""": """"Point""""}"";__FJ0MYO;71414835;011022990;W 27TH AV",1069
"1028;Shaughnessy;""{""""coordinates"""": [-123.12803276278757", 49.24797770768344]," """"type"""": """"Point""""}"";__FJ0MZ0;15071201;011023058;W 26TH AV",1028
"1050;Shaughnessy;""{""""coordinates"""": [-123.12876904892768", 49.24789817210534]," """"type"""": """"Point""""}"";__FJ0MZ4;71214854;006326510;W 26TH AV",1050
"1088;Shaughnessy;""{""""coordinates"""": [-123.12903425162895", 49.24790417287221]," """"type"""": """"Point""""}"";__FJ0MZ6;71214834;011023121;W 26TH AV",1088
"1029;Shaughnessy;""{""""coordinates"""": [-123.12848363261378", 49.24841571566756]," """"type"""": """"Point""""}"";__FJ0MZ8;71214863;011028530;W 26TH AV",1029
"4270;Shaughnessy;""{""""coordinates"""": [-123.129513026768", 49.24756630695361]," """"type"""": """"Point""""}"";__FJ0MZQ;14871272;011022965;OSLER ST",4270
"4290;Shaughnessy;""{""""coordinates"""": [-123.12951883453728", 49.24742282648772]," """"type"""": """"Point""""}"";__FJ0MZS;14871292;011133562;OSLER ST",4290
"4183;Shaughnessy;""{""""coordinates"""": [-123.13026260211268", 49.24835793513698]," """"type"""": """"Point""""}"";__FJ0N08;14871091;011028726;OSLER ST",4183
"1192;Shaughnessy;""{""""coordinates"""": [-123.13178036733963", 49.247945572564326]," """"type"""": """"Point""""}"";__FJ0N0K;71214606;011023511;W 26TH AV",1192
"4229;Shaughnessy;""{""""coordinates"""": [-123.13027779164189", 49.247869476946605]," """"type"""": """"Point""""}"";__FJ0N0W;14871233;011023619;OSLER ST",4229
"1121;Shaughnessy;""{""""coordinates"""": [-123.13075698389417", 49.24753160539794]," """"type"""": """"Point""""}"";__FJ0N14;71414673;011023716;W 27TH AV",1121
"1139;Shaughnessy;""{""""coordinates"""": [-123.13117951401736", 49.24753922211733]," """"type"""": """"Point""""}"";__FJ0N18;71414645;011023791;W 27TH AV",1139
"4276;Shaughnessy;""{""""coordinates"""": [-123.13181298087443", 49.24755109443522]," """"type"""": """"Point""""}"";__FJ0N1E;71414607;011023856;SELKIRK ST",4276
"1215;Shaughnessy;""{""""coordinates"""": [-123.13253024181867", 49.247560159621464]," """"type"""": """"Point""""}"";__FJ0N1I;71414485;011024666;W 27TH AV",1215
"1246;Shaughnessy;""{""""coordinates"""": [-123.13307421462378", 49.24796387000764]," """"type"""": """"Point""""}"";__FJ0N1Q;71214454;011024526;W 26TH AV",1246
"1216;Shaughnessy;""{""""coordinates"""": [-123.13250670136911", 49.247954186781854]," """"type"""": """"Point""""}"";__FJ0N1U;71214484;007693192;W 26TH AV",1216
"1207;Shaughnessy;""{""""coordinates"""": [-123.13248615970654", 49.24848312994138]," """"type"""": """"Point""""}"";__FJ0N1Y;71214487;005505259;W 26TH AV",1207
"4320;Shaughnessy;""{""""coordinates"""": [-123.13181569373096", 49.24703206641145]," """"type"""": """"Point""""}"";__FJ0N2A;71414604;004287762;SELKIRK ST",4320
"3584;Shaughnessy;""{""""coordinates"""": [-123.15221158247176", 49.2537026119057]," """"type"""": """"Point""""}"";__FIZYVM;09169576;010569596;EAST BOULEVARD",3584
"3688;Shaughnessy;""{""""coordinates"""": [-123.15219451965793", 49.25285483447222]," """"type"""": """"Point""""}"";__FIZYVW;09169714;011542152;EAST BOULEVARD",3688
"3690;Shaughnessy;""{""""coordinates"""": [-123.1522053896959", 49.25259126004831]," """"type"""": """"Point""""}"";__FIZYVY;09169728;011542195;EAST BOULEVARD",3690
"3780;Shaughnessy;""{""""coordinates"""": [-123.1522165443691", 49.25220130230932]," """"type"""": """"Point""""}"";__FIZYW0;09169756;010611509;EAST BOULEVARD",3780
"2091;Shaughnessy;""{""""coordinates"""": [-123.15198352720131", 49.25172577058627]," """"type"""": """"Point""""}"";__FIZYW6;71009135;010611614;W KING EDWARD AV",2091
"2083;Shaughnessy;""{""""coordinates"""": [-123.15180517371542", 49.251598722609394]," """"type"""": """"Point""""}"";__FIZYW8;71009155;010611738;W KING EDWARD AV",2083
"3789;Shaughnessy;""{""""coordinates"""": [-123.15154494369703", 49.252187630921625]," """"type"""": """"Point""""}"";__FIZYWG;09569777;011542276;CEDAR CRESCENT",3789
"3783;Shaughnessy;""{""""coordinates"""": [-123.15155899210704", 49.25250784253717]," """"type"""": """"Point""""}"";__FIZYWI;09569757;011542331;CEDAR CRESCENT",3783
"3770;Shaughnessy;""{""""coordinates"""": [-123.15068262798974", 49.25230560678651]," """"type"""": """"Point""""}"";__FIZYX6;09569796;008963886;CEDAR CRESCENT",3770
"1998;Shaughnessy;""{""""coordinates"""": [-123.15024499067148", 49.25191219482419]," """"type"""": """"Point""""}"";__FIZYXK;70209505;005492751;HOSMER AV",1998
";Shaughnessy;""{""""coordinates"""": [-123.14991324596801", 49.2521253628676]," """"type"""": """"Point""""}"";__FIZYXM;69809546;011107251;",
"1940;Shaughnessy;""{""""coordinates"""": [-123.14954250591416", 49.25221309702853]," """"type"""": """"Point""""}"";__FIZYXO;69809566;011107278;HOSMER AV",1940
"3743;Shaughnessy;""{""""coordinates"""": [-123.14894423845257", 49.252499036502996]," """"type"""": """"Point""""}"";__FIZYXQ;09769805;009745483;CYPRESS ST",3743
"3751;Shaughnessy;""{""""coordinates"""": [-123.14897480851396", 49.25215492970085]," """"type"""": """"Point""""}"";__FIZYXS;09769845;009745491;CYPRESS ST",3751
"1955;Shaughnessy;""{""""coordinates"""": [-123.14952729258512", 49.25151193880713]," """"type"""": """"Point""""}"";__FIZYXY;70209567;007680295;MATTHEWS AV",1955
"1965;Shaughnessy;""{""""coordinates"""": [-123.14986983682026", 49.25163967695123]," """"type"""": """"Point""""}"";__FIZYY0;70209537;007680309;MATTHEWS AV",1965
";Shaughnessy;""{""""coordinates"""": [-123.14996603751669", 49.251865782073]," """"type"""": """"Point""""}"";__FIZYY2;70209535;005492726;",
"1998;Shaughnessy;""{""""coordinates"""": [-123.15074171401969", 49.25145638031606]," """"type"""": """"Point""""}"";__FIZYY4;70209504;011541954;MATTHEWS AV",1998
"1988;Shaughnessy;""{""""coordinates"""": [-123.15041554071723", 49.25128995295698]," """"type"""": """"Point""""}"";__FIZYY6;70209524;010117903;MATTHEWS AV",1988
"1902;Shaughnessy;""{""""coordinates"""": [-123.14923496807876", 49.25072568410994]," """"type"""": """"Point""""}"";__FIZYYE;09770207;011541857;MATTHEWS AV",1902
"4051;Shaughnessy;""{""""coordinates"""": [-123.14906845634039", 49.25019248201047]," """"type"""": """"Point""""}"";__FIZYYG;71009595;011541814;CYPRESS ST",4051
"4051;Shaughnessy;""{""""coordinates"""": [-123.14780442955252", 49.25000792278314]," """"type"""": """"Point""""}"";__FIZYYU;71009797;011541539;PINE CRESCENT",4051
"1888;Shaughnessy;""{""""coordinates"""": [-123.14829196130614", 49.25087713665594]," """"type"""": """"Point""""}"";__FIZYYW;70209706;011541466;MATTHEWS AV",1888
"1825;Shaughnessy;""{""""coordinates"""": [-123.14680538694785", 49.249979980069185]," """"type"""": """"Point""""}"";__FIZYZ2;71012055;011541334;W KING EDWARD AV",1825
"3990;Shaughnessy;""{""""coordinates"""": [-123.14700603764916", 49.25044972564616]," """"type"""": """"Point""""}"";__FIZYZ8;12070270;011541253;PINE CRESCENT",3990
"3837;Shaughnessy;""{""""coordinates"""": [-123.14615985366679", 49.25122663766369]," """"type"""": """"Point""""}"";__FIZYZE;12170203;002511444;ANGUS DRIVE",3837
"3663;Shaughnessy;""{""""coordinates"""": [-123.147373403424", 49.252661183920765]," """"type"""": """"Point""""}"";__FIZYZQ;12069835;008342849;PINE CRESCENT",3663
"3589;Shaughnessy;""{""""coordinates"""": [-123.14713164034848", 49.253833120018975]," """"type"""": """"Point""""}"";__FIZYZW;12069537;011538074;PINE CRESCENT",3589
"3738;Shaughnessy;""{""""coordinates"""": [-123.1464671524132", 49.25220357986708]," """"type"""": """"Point""""}"";__FIZZ0E;12069854;008946337;PINE CRESCENT",3738
"1774;Shaughnessy;""{""""coordinates"""": [-123.14522845006275", 49.25686226693444]," """"type"""": """"Point""""}"";__FIZZ1Y;69012036;004154037;W 16TH AV",1774
"1727;Shaughnessy;""{""""coordinates"""": [-123.1444116214378", 49.25645221829158]," """"type"""": """"Point""""}"";__FIZZ24;69111877;009469214;CEDAR CRESCENT",1727
"1738;Shaughnessy;""{""""coordinates"""": [-123.14474559703689", 49.25585604697111]," """"type"""": """"Point""""}"";__FIZZ2E;69111864;011538376;CEDAR CRESCENT",1738
"3389;Shaughnessy;""{""""coordinates"""": [-123.1449372327546", 49.25550768270489]," """"type"""": """"Point""""}"";__FIZZ2G;69512085;011303425;PINE CRESCENT",3389
"3490;Shaughnessy;""{""""coordinates"""": [-123.14521456266766", 49.25472834830806]," """"type"""": """"Point""""}"";__FIZZ2K;69512036;011538511;PINE CRESCENT",3490
"3488;Shaughnessy;""{""""coordinates"""": [-123.14480203985498", 49.25491731596004]," """"type"""": """"Point""""}"";__FIZZ2M;69512046;010834281;PINE CRESCENT",3488
"3577;Shaughnessy;""{""""coordinates"""": [-123.14488946763862", 49.25423177043109]," """"type"""": """"Point""""}"";__FIZZ2S;69812159;VAS2128;ANGUS DRIVE",3577
"3998;Shaughnessy;""{""""coordinates"""": [-123.14430514253363", 49.249936822605825]," """"type"""": """"Point""""}"";__FIZZ2Y;71012205;003141292;MARGUERITE ST",3998
"3803;Shaughnessy;""{""""coordinates"""": [-123.14431230552411", 49.25148445164421]," """"type"""": """"Point""""}"";__FIZZ30;70212196;011540834;MARGUERITE ST",3803
"3899;Shaughnessy;""{""""coordinates"""": [-123.14464569607553", 49.25093891495512]," """"type"""": """"Point""""}"";__FIZZ34;12270271;011540788;MARGUERITE ST",3899
"3989;Shaughnessy;""{""""coordinates"""": [-123.1448884715224", 49.25041688751476]," """"type"""": """"Point""""}"";__FIZZ3C;12270573;002508010;MARGUERITE ST",3989
"3926;Shaughnessy;""{""""coordinates"""": [-123.14533932267555", 49.25069652258965]," """"type"""": """"Point""""}"";__FIZZ3K;12170262;024294659;ANGUS DRIVE",3926
"1789;Shaughnessy;""{""""coordinates"""": [-123.1446128361481", 49.25200040186071]," """"type"""": """"Point""""}"";__FIZZ3M;12169992;011539364;MATTHEWS AV",1789
"3738;Shaughnessy;""{""""coordinates"""": [-123.14441832463035", 49.252437813136474]," """"type"""": """"Point""""}"";__FIZZ3O;69912134;011539402;ANGUS DRIVE",3738
"3937;Shaughnessy;""{""""coordinates"""": [-123.14477229778159", 49.25071972258215]," """"type"""": """"Point""""}"";__FIZZ3S;12270523;005615381;MARGUERITE ST",3937
"1733;Shaughnessy;""{""""coordinates"""": [-123.14416267441776", 49.254517837142366]," """"type"""": """"Point""""}"";__FIZZ40;69812197;011538546;ANGUS DRIVE",1733
"3990;Shaughnessy;""{""""coordinates"""": [-123.14399799889976", 49.25039686203161]," """"type"""": """"Point""""}"";__FIZZ46;12270548;011540567;MARGUERITE ST",3990
"1626;Shaughnessy;""{""""coordinates"""": [-123.14221819204343", 49.25050839465356]," """"type"""": """"Point""""}"";__FJ1T5U;70512278;011445491;LAURIER AV",1626
"5037;Shaughnessy;""{""""coordinates"""": [-123.15209893315775", 49.2405270539882]," """"type"""": """"Point""""}"";__FJ2232;73409196;007076835;MAPLE ST",5037
"1494;Shaughnessy;""{""""coordinates"""": [-123.13925222505424", 49.23515556758999]," """"type"""": """"Point""""}"";__FJ22CW;74713004;011117737;W 40TH AV",1494
"1375;Shaughnessy;""{""""coordinates"""": [-123.13661271045024", 49.237271658445096]," """"type"""": """"Point""""}"";__FJ22HM;74113505;019096887;W 38TH AV",1375
"4725;Shaughnessy;""{""""coordinates"""": [-123.14269559885778", 49.2428238429665]," """"type"""": """"Point""""}"";__FJ22NU;12572507;011007273;CONNAUGHT DRIVE",4725
"1018;Shaughnessy;""{""""coordinates"""": [-123.12766445255079", 49.25674815338999]," """"type"""": """"Point""""}"";__FJ22YE;15069007;023331321;W 16TH AV",1018
"1628;Shaughnessy;""{""""coordinates"""": [-123.14133315192291", 49.25537102172756]," """"type"""": """"Point""""}"";__FJ23FK;69512368;023604280;MARPOLE AV",1628
"5422;Shaughnessy;""{""""coordinates"""": [-123.1299090966267", 49.23622013771499]," """"type"""": """"Point""""}"";__FJ2454;14874126;009004017;OSLER ST",5422
"1136;Shaughnessy;""{""""coordinates"""": [-123.13097077710115", 49.24701593639575]," """"type"""": """"Point""""}"";__FJ0N2I;71414650;011025310;W 27TH AV",1136
"1216;Shaughnessy;""{""""coordinates"""": [-123.13253584990497", 49.247042477543104]," """"type"""": """"Point""""}"";__FJ0N2S;71414486;011026952;W 27TH AV",1216
"4343;Shaughnessy;""{""""coordinates"""": [-123.13233632199434", 49.24703910817483]," """"type"""": """"Point""""}"";__FJ0N2U;71414496;011026979;SELKIRK ST",4343
"4290;Shaughnessy;""{""""coordinates"""": [-123.1342004446361", 49.24758655757462]," """"type"""": """"Point""""}"";__FJ0NDE;71414405;011024810;HUDSON ST",4290
"1288;Shaughnessy;""{""""coordinates"""": [-123.13396189151975", 49.247979026549984]," """"type"""": """"Point""""}"";__FJ0NDI;71214414;011024348;W 26TH AV",1288
"1266;Shaughnessy;""{""""coordinates"""": [-123.13354621485306", 49.247971870840814]," """"type"""": """"Point""""}"";__FJ0NDK;71214434;006561268;W 26TH AV",1266
"1255;Shaughnessy;""{""""coordinates"""": [-123.13332396089588", 49.24849565899699]," """"type"""": """"Point""""}"";__FJ0NDO;71214439;011028807;W 26TH AV",1255
"1256;Shaughnessy;""{""""coordinates"""": [-123.13336923356832", 49.24705636061904]," """"type"""": """"Point""""}"";__FJ0NE4;71414446;007407866;W 27TH AV",1256
"1410;Shaughnessy;""{""""coordinates"""": [-123.13841337639117", 49.247120059607106]," """"type"""": """"Point""""}"";__FJ0NEA;71713004;010963448;NANTON AV",1410
"1491;Shaughnessy;""{""""coordinates"""": [-123.1387037874991", 49.2475865639029]," """"type"""": """"Point""""}"";__FJ0NEE;13071298;008172803;NANTON AV",1491
"1428;Shaughnessy;""{""""coordinates"""": [-123.13738199825087", 49.24803298447294]," """"type"""": """"Point""""}"";__FJ0NES;71213074;011172321;W 26TH AV",1428
"4225;Shaughnessy;""{""""coordinates"""": [-123.1370590885575", 49.248028420627406]," """"type"""": """"Point""""}"";__FJ0NEU;71213094;002608774;CARTIER ST",4225
"4233;Shaughnessy;""{""""coordinates"""": [-123.13707144210967", 49.24763171623247]," """"type"""": """"Point""""}"";__FJ0NEW;71713095;009949259;CARTIER ST",4233
"1441;Shaughnessy;""{""""coordinates"""": [-123.13766174393723", 49.248569217035886]," """"type"""": """"Point""""}"";__FJ0NFA;71213057;011180242;W 26TH AV",1441
"1471;Shaughnessy;""{""""coordinates"""": [-123.13828392694224", 49.2485747526677]," """"type"""": """"Point""""}"";__FJ0NFE;71213017;011180307;W 26TH AV",1471
"1305;Shaughnessy;""{""""coordinates"""": [-123.13467380533943", 49.248520359455725]," """"type"""": """"Point""""}"";__FJ0NFI;71213595;010823484;W 26TH AV",1305
"1323;Shaughnessy;""{""""coordinates"""": [-123.13494260851412", 49.24852504715007]," """"type"""": """"Point""""}"";__FJ0NFK;71213579;011070421;W 26TH AV",1323
"4215;Shaughnessy;""{""""coordinates"""": [-123.13466999835107", 49.248004739241175]," """"type"""": """"Point""""}"";__FJ0NG4;71213598;011028149;HUDSON ST",4215
